'F1B110025','EU1211','A','2013/2014'
'F1B110029','EU1211','B+','2013/2014'
'F1B110034','EU1211','B+','2013/2014'
'F1B110055','EU1211','A','2013/2014'
'F1B110057','EU1211','B+','2013/2014'
'F1B110059','EU1211','C+','2013/2014'
'F1B110066','EU1211','A','2013/2014'
'F1B110076','EU1211','C+','2013/2014'
'F1B112019','EU1211','K','2013/2014'
'F1B112046','EU1211','K','2013/2014'
'F1B113001','EU1211','C+','2013/2014'
'F1B113002','EU1211','C+','2013/2014'
'F1B113004','EU1211','D+','2013/2014'
'F1B113006','EU1211','A','2013/2014'
'F1B113008','EU1211','K','2013/2014'
'F1B113011','EU1211','A','2013/2014'
'F1B113013','EU1211','C+','2013/2014'
'F1B113016','EU1211','D','2013/2014'
'F1B113018','EU1211','K','2013/2014'
'F1B113024','EU1211','B','2013/2014'
'F1B113026','EU1211','B','2013/2014'
'F1B113027','EU1211','K','2013/2014'
'F1B113029','EU1211','D+','2013/2014'
'F1B113030','EU1211','D+','2013/2014'
'F1B113031','EU1211','D','2013/2014'
'F1B113033','EU1211','C+','2013/2014'
'F1B113037','EU1211','C+','2013/2014'
'F1B110003','EK4026','C','2013/2014'
'F1B110071','EK4026','C','2013/2014'
'F1B111006','EK4026','B','2013/2014'
'F1B111008','EK4026','B+','2013/2014'
'F1B111009','EK4026','C+','2013/2014'
'F1B111019','EK4026','B+','2013/2014'
'F1B111027','EK4026','B','2013/2014'
'F1B111033','EK4026','C+','2013/2014'
'F1B111035','EK4026','A','2013/2014'
'F1B111051','EK4026','B','2013/2014'
'F1B111056','EK4026','B','2013/2014'
'F1B111087','EK4026','B','2013/2014'
'F1B111089','EK4026','B+','2013/2014'
'F1B110003','EK3103','C+','2013/2014'
'F1B110071','EK3103','C+','2013/2014'
'F1B111006','EK3103','C+','2013/2014'
'F1B111007','EK3103','C+','2013/2014'
'F1B111008','EK3103','B','2013/2014'
'F1B111009','EK3103','C','2013/2014'
'F1B111011','EK3103','C+','2013/2014'
'F1B111019','EK3103','B','2013/2014'
'F1B111027','EK3103','C+','2013/2014'
'F1B111033','EK3103','C+','2013/2014'
'F1B111035','EK3103','B+','2013/2014'
'F1B111045','EK3103','C+','2013/2014'
'F1B111051','EK3103','B','2013/2014'
'F1B111056','EK3103','C+','2013/2014'
'F1B111062','EK3103','B','2013/2014'
'F1B111066','EK3103','B','2013/2014'
'F1B111072','EK3103','C+','2013/2014'
'F1B111087','EK3103','B+','2013/2014'
'F1B111089','EK3103','B+','2013/2014'
'F1B110001','EU4244','A','2013/2014'
'F1B110002','EU4244','A','2013/2014'
'F1B110003','EU4244','A','2013/2014'
'F1B110006','EU4244','A','2013/2014'
'F1B110009','EU4244','A','2013/2014'
'F1B110010','EU4244','A','2013/2014'
'F1B110014','EU4244','A','2013/2014'
'F1B110015','EU4244','A','2013/2014'
'F1B110020','EU4244','A','2013/2014'
'F1B110021','EU4244','A','2013/2014'
'F1B110025','EU4244','A','2013/2014'
'F1B110026','EU4244','A','2013/2014'
'F1B110028','EU4244','A','2013/2014'
'F1B110029','EU4244','A','2013/2014'
'F1B110030','EU4244','A','2013/2014'
'F1B110034','EU4244','A','2013/2014'
'F1B110038','EU4244','A','2013/2014'
'F1B110040','EU4244','A','2013/2014'
'F1B110042','EU4244','A','2013/2014'
'F1B110045','EU4244','A','2013/2014'
'F1B110048','EU4244','A','2013/2014'
'F1B110049','EU4244','A','2013/2014'
'F1B110055','EU4244','A','2013/2014'
